epoch,time,train_mse,train_l2,test_l2,learning_rate
430,1.27,0.000003,0.001736,0.002143,0.000000
431,1.25,0.000003,0.001735,0.002139,0.000000
432,1.24,0.000003,0.001734,0.002148,0.000000
433,1.25,0.000003,0.001734,0.002132,0.000000
434,1.24,0.000003,0.001738,0.002129,0.000000
435,1.24,0.000003,0.001735,0.002161,0.000000
436,1.25,0.000003,0.001733,0.002136,0.000000
437,1.25,0.000003,0.001733,0.002128,0.000000
Best model saved at epoch,437,with test_l2,0.002128
438,1.24,0.000003,0.001733,0.002129,0.000000
439,1.24,0.000003,0.001731,0.002123,0.000000
Best model saved at epoch,439,with test_l2,0.002123
440,1.27,0.000003,0.001733,0.002137,0.000000
441,1.26,0.000003,0.001732,0.002141,0.000000
442,1.24,0.000003,0.001735,0.002135,0.000000
443,1.24,0.000003,0.001733,0.002133,0.000000
444,1.24,0.000003,0.001736,0.002137,0.000000
445,1.25,0.000003,0.001734,0.002130,0.000000
446,1.24,0.000003,0.001737,0.002146,0.000000
447,1.24,0.000003,0.001727,0.002128,0.000000
448,1.27,0.000003,0.001724,0.002128,0.000000
449,1.25,0.000003,0.001730,0.002122,0.000000
Best model saved at epoch,449,with test_l2,0.002122
450,1.24,0.000003,0.001720,0.002123,0.000000
451,1.24,0.000003,0.001720,0.002124,0.000000
452,1.24,0.000003,0.001720,0.002118,0.000000
Best model saved at epoch,452,with test_l2,0.002118
453,1.24,0.000003,0.001722,0.002124,0.000000
454,1.24,0.000003,0.001718,0.002126,0.000000
455,1.23,0.000003,0.001720,0.002124,0.000000
456,1.24,0.000003,0.001721,0.002128,0.000000
457,1.24,0.000003,0.001721,0.002122,0.000000
458,1.24,0.000003,0.001718,0.002121,0.000000
459,1.24,0.000003,0.001718,0.002130,0.000000
460,1.25,0.000003,0.001724,0.002127,0.000000
461,1.26,0.000003,0.001720,0.002123,0.000000
462,1.26,0.000003,0.001716,0.002119,0.000000
463,1.26,0.000003,0.001719,0.002124,0.000000
464,1.24,0.000003,0.001717,0.002126,0.000000
465,1.24,0.000003,0.001717,0.002121,0.000000
466,1.24,0.000003,0.001721,0.002120,0.000000
467,1.24,0.000003,0.001717,0.002118,0.000000
468,1.24,0.000003,0.001719,0.002122,0.000000
469,1.25,0.000003,0.001716,0.002124,0.000000
470,1.24,0.000003,0.001716,0.002124,0.000000
471,1.24,0.000003,0.001717,0.002122,0.000000
472,1.24,0.000003,0.001715,0.002121,0.000000
473,1.24,0.000003,0.001717,0.002131,0.000000
474,1.26,0.000003,0.001715,0.002120,0.000000
475,1.24,0.000003,0.001714,0.002124,0.000000
476,1.26,0.000003,0.001716,0.002116,0.000000
Best model saved at epoch,476,with test_l2,0.002116
477,1.24,0.000003,0.001714,0.002117,0.000000
478,1.26,0.000003,0.001713,0.002115,0.000000
Best model saved at epoch,478,with test_l2,0.002115
479,1.25,0.000003,0.001713,0.002123,0.000000
480,1.24,0.000003,0.001714,0.002125,0.000000
481,1.25,0.000003,0.001713,0.002116,0.000000
482,1.26,0.000003,0.001711,0.002119,0.000000
483,1.26,0.000003,0.001713,0.002122,0.000000
484,1.26,0.000003,0.001711,0.002118,0.000000
485,1.26,0.000003,0.001713,0.002118,0.000000
486,1.24,0.000003,0.001712,0.002114,0.000000
Best model saved at epoch,486,with test_l2,0.002114
487,1.25,0.000003,0.001712,0.002125,0.000000
488,1.25,0.000003,0.001711,0.002114,0.000000
489,1.26,0.000003,0.001711,0.002121,0.000000
490,1.25,0.000003,0.001712,0.002112,0.000000
Best model saved at epoch,490,with test_l2,0.002112
491,1.24,0.000003,0.001710,0.002119,0.000000
492,1.24,0.000003,0.001711,0.002116,0.000000
493,1.25,0.000003,0.001709,0.002116,0.000000
494,1.24,0.000003,0.001714,0.002117,0.000000
495,1.27,0.000003,0.001709,0.002115,0.000000
496,1.24,0.000003,0.001709,0.002109,0.000000
Best model saved at epoch,496,with test_l2,0.002109
497,1.24,0.000003,0.001709,0.002116,0.000000
498,1.24,0.000003,0.001708,0.002119,0.000000
499,1.27,0.000003,0.001713,0.002118,0.000000
