epoch,time,train_mse,train_l2,test_l2,learning_rate
284,2.44,2.267019e-08,2.148581e-02,2.642625e-02,1.000000e-03
285,2.44,2.447905e-08,2.231260e-02,2.338250e-02,1.000000e-03
286,2.44,2.186641e-08,2.112883e-02,2.411309e-02,1.000000e-03
287,2.44,2.384425e-08,2.202320e-02,2.392839e-02,1.000000e-03
288,2.44,2.279809e-08,2.157095e-02,2.314480e-02,1.000000e-03
289,2.44,2.269167e-08,2.145299e-02,2.346136e-02,1.000000e-03
290,2.44,2.228064e-08,2.135598e-02,2.176329e-02,1.000000e-03
Best model saved at epoch,290,with test_l2,2.176329e-02
291,2.44,2.265543e-08,2.150729e-02,2.238925e-02,1.000000e-03
292,2.44,2.228174e-08,2.136381e-02,2.606498e-02,1.000000e-03
293,2.44,2.584598e-08,2.282401e-02,2.287877e-02,1.000000e-03
294,2.44,2.440796e-08,2.217428e-02,2.235531e-02,1.000000e-03
295,2.44,2.266081e-08,2.144817e-02,2.200294e-02,1.000000e-03
296,2.44,2.211465e-08,2.129201e-02,2.176042e-02,1.000000e-03
Best model saved at epoch,296,with test_l2,2.176042e-02
297,2.44,2.042081e-08,2.040349e-02,2.516115e-02,1.000000e-03
298,2.44,2.297099e-08,2.166380e-02,2.300983e-02,1.000000e-03
299,2.44,2.355096e-08,2.190531e-02,2.274979e-02,1.000000e-03
300,2.44,2.196793e-08,2.116616e-02,2.654358e-02,1.000000e-03
301,2.44,2.583787e-08,2.280990e-02,2.347198e-02,1.000000e-03
302,2.44,2.549529e-08,2.260018e-02,3.072763e-02,1.000000e-03
303,2.44,2.546830e-08,2.267283e-02,2.262702e-02,1.000000e-03
304,2.44,2.300384e-08,2.161423e-02,2.289100e-02,1.000000e-03
305,2.44,2.137527e-08,2.088811e-02,2.192694e-02,1.000000e-03
306,2.44,2.307291e-08,2.165913e-02,2.491868e-02,1.000000e-03
307,2.44,2.167302e-08,2.101813e-02,2.187057e-02,1.000000e-03
308,2.44,2.055335e-08,2.048199e-02,2.218918e-02,1.000000e-03
309,2.44,2.152076e-08,2.099903e-02,2.329941e-02,1.000000e-03
310,2.44,2.097432e-08,2.062447e-02,2.625150e-02,1.000000e-03
311,2.44,2.454683e-08,2.223083e-02,2.184996e-02,1.000000e-03
312,2.44,2.010563e-08,2.024875e-02,2.146600e-02,1.000000e-03
Best model saved at epoch,312,with test_l2,2.146600e-02
