epoch,time,train_mse,train_l2,test_l2,learning_rate
392,0.92,0.000027,0.010499,0.009398,0.001000
393,0.90,0.000024,0.010000,0.012167,0.001000
394,0.92,0.000018,0.008804,0.010499,0.001000
395,0.92,0.000026,0.010362,0.015891,0.001000
396,0.88,0.000088,0.020005,0.022648,0.001000
397,0.90,0.000095,0.018893,0.014725,0.001000
398,0.93,0.000030,0.011237,0.006776,0.001000
399,0.93,0.000006,0.005169,0.004675,0.001000
400,0.86,0.000008,0.005858,0.003494,0.001000
401,0.92,0.000003,0.003472,0.004091,0.001000
402,0.92,0.000015,0.007695,0.009196,0.001000
403,0.90,0.000016,0.008235,0.006587,0.001000
404,0.92,0.000012,0.006951,0.003482,0.001000
405,0.90,0.000002,0.003357,0.003124,0.001000
406,0.91,0.000002,0.003155,0.003242,0.001000
407,0.90,0.000003,0.003560,0.005258,0.001000
408,0.92,0.000006,0.005122,0.006366,0.001000
409,0.92,0.000004,0.004407,0.004823,0.001000
410,0.92,0.000021,0.009169,0.005832,0.001000
411,0.85,0.000008,0.005687,0.011470,0.001000
412,0.87,0.000013,0.007353,0.003668,0.001000
413,0.90,0.000008,0.005907,0.008110,0.001000
414,0.92,0.000060,0.014454,0.013162,0.001000
415,0.91,0.000030,0.011319,0.004710,0.001000
416,0.90,0.000056,0.015370,0.014340,0.001000
417,0.91,0.000074,0.018028,0.013037,0.001000
418,0.92,0.000020,0.008704,0.006422,0.001000
419,0.90,0.000006,0.005032,0.007799,0.001000
420,0.92,0.000007,0.005606,0.004513,0.001000
421,0.91,0.000005,0.004668,0.004487,0.001000
422,0.91,0.000005,0.004634,0.003536,0.001000
423,0.92,0.000003,0.003813,0.003898,0.001000
424,0.91,0.000010,0.006927,0.004083,0.001000
425,0.90,0.000004,0.004202,0.003314,0.001000
426,0.91,0.000004,0.003929,0.004564,0.001000
427,0.90,0.000005,0.004584,0.004039,0.001000
428,0.92,0.000017,0.007368,0.015904,0.001000
429,0.88,0.000122,0.022974,0.014155,0.001000
430,0.92,0.000042,0.013958,0.007740,0.001000
431,0.90,0.000026,0.010553,0.009601,0.001000
